user_id,destination_id,destination_name,rating
189.0,10.0,Begnas Lake,4.0
189.0,31.0,Barahi temple,3.0
189.0,57.0,Sherpa Museum,4.0
189.0,61.0,Patan Royal Palace,3.0
189.0,67.0,Tushita-Nepal,3.0
189.0,74.0,"Pandeli Park, Sarangkot",3.0
189.0,83.0,Phulchoki,4.0
189.0,104.0,Kyanjin Gompa,3.0
189.0,128.0,Akash Bhairav Temple,3.0
189.0,136.0,Red Cliffs,3.0
189.0,153.0,Templo de Changu Narayan,3.0
189.0,179.0,Nagi Gompa,4.0
189.0,180.0,Ambulapcha-La,3.0
189.0,185.0,Freak Street (Jhhonchen Tole),3.0
189.0,210.0,Durbar Marg Street,3.0
189.0,215.0,Thubchen Gompa,3.0
189.0,241.0,Kudan Stupa,3.0
189.0,243.0,Gokarneshwor Mahadev Temple,4.0
189.0,244.0,Rolwaling Valley,3.0
189.0,245.0,Makhan Tole,3.0
189.0,246.0,Kakre Bihar Temple,3.0
189.0,247.0,Shashwat Dham,3.0
189.0,258.0,Jyapu Museum,3.0
189.0,286.0,The Thrangu Monastery,3.0
189.0,287.0,Fikkal Bazar,3.0
190.0,1.0,Phewa Tal (Fewa Lake),5.0
190.0,2.0,Sarangkot,5.0
190.0,3.0,Swayambhunath Temple,4.0
190.0,4.0,Poon Hill,5.0
190.0,5.0,Peace Temple,4.0
190.0,6.0,Pashupatinath Temple,4.0
190.0,7.0,Durbar (Central) Square,4.0
190.0,8.0,Chandragiri Hills,5.0
190.0,9.0,Mount Everest,5.0
190.0,10.0,Begnas Lake,5.0
190.0,14.0,Bhaktapur Durbar Square,5.0
190.0,23.0,Polar Trekking & Expedition  - Day Tours,4.0
190.0,24.0,Kathmandu Durbar Square,4.0
190.0,28.0,Devi's Fall,3.0
190.0,39.0,Jomsom Muktinath Trek,5.0
190.0,43.0,Dakshinkali Temple,4.0
190.0,74.0,"Pandeli Park, Sarangkot",4.0
190.0,104.0,Kyanjin Gompa,3.0
190.0,135.0,Mount Climber Trekking Garment Pvt Ltd,4.0
190.0,136.0,Red Cliffs,3.0
190.0,139.0,Bagh Bhairab Temple,3.0
190.0,156.0,Pindeshwor Temple,3.0
190.0,175.0,Shiv Jatta,3.0
190.0,254.0,Bhimsen Tower,3.0
190.0,258.0,Jyapu Museum,3.0
190.0,285.0,Pujari Math,3.0
191.0,1.0,Phewa Tal (Fewa Lake),5.0
191.0,2.0,Sarangkot,5.0
191.0,3.0,Swayambhunath Temple,4.0
191.0,4.0,Poon Hill,5.0
191.0,5.0,Peace Temple,4.0
191.0,6.0,Pashupatinath Temple,4.0
191.0,7.0,Durbar (Central) Square,4.0
191.0,8.0,Chandragiri Hills,4.0
191.0,9.0,Mount Everest,5.0
191.0,10.0,Begnas Lake,5.0
191.0,15.0,Narayani River,4.0
191.0,32.0,Maya Devi Temple,3.0
191.0,73.0,Babar Mahal Revisted,3.0
191.0,82.0,Mangal Bazar,3.0
191.0,86.0,Dudh Koshi River,3.0
191.0,88.0,Mt Ama Dablam,4.0
191.0,104.0,Kyanjin Gompa,3.0
191.0,120.0,Whoopee Land Amusement and Water Park,4.0
191.0,130.0,MidTown Galleria,3.0
191.0,136.0,Red Cliffs,3.0
191.0,178.0,Seto Machindranath Temple,4.0
191.0,237.0,Nara Devi Temple,3.0
191.0,248.0,Vaisha Dev (Toothache Tree),3.0
191.0,261.0,Cambodia Lumbini Buddhist Temple,3.0
191.0,290.0,Sindhuli Gadhi,4.0
191.0,293.0,Jamchen Lhakhang Monastery,3.0
191.0,299.0,Kathmandu Fun Valley,4.0
192.0,1.0,Phewa Tal (Fewa Lake),5.0
192.0,2.0,Sarangkot,5.0
192.0,3.0,Swayambhunath Temple,4.0
192.0,4.0,Poon Hill,5.0
192.0,5.0,Peace Temple,4.0
192.0,6.0,Pashupatinath Temple,4.0
192.0,7.0,Durbar (Central) Square,4.0
192.0,8.0,Chandragiri Hills,5.0
192.0,9.0,Mount Everest,5.0
192.0,10.0,Begnas Lake,5.0
192.0,34.0,Annapurna Mountain Range,5.0
192.0,54.0,Seti Gandaki (Seti River),4.0
192.0,55.0,Bat Cave,3.0
192.0,71.0,Khumbeshwar Temple,3.0
192.0,73.0,Babar Mahal Revisted,3.0
192.0,80.0,Buddhasubba Temple,3.0
192.0,86.0,Dudh Koshi River,3.0
192.0,90.0,Manakamana Temple,4.0
192.0,100.0,National Botanical Gardens,3.0
192.0,119.0,Nyatapola Temple,4.0
192.0,128.0,Akash Bhairav Temple,3.0
192.0,156.0,Pindeshwor Temple,3.0
192.0,172.0,Degu Taleju Temple,3.0
192.0,175.0,Shiv Jatta,3.0
192.0,188.0,Tengboche Gompa,3.0
192.0,208.0,Maula Kalika,4.0
192.0,213.0,Tribhuvan Park,4.0
192.0,214.0,Shiva Parvati Temple,3.0
192.0,225.0,Myanmar Golden Monastery,3.0
192.0,229.0,Maru Ganesh Shrine,3.0
192.0,249.0,Chilancho Bahal,3.0
192.0,282.0,Kalinchowk Bhagwati Shrine,3.0
192.0,296.0,Rupse Falls,4.0
193.0,1.0,Phewa Tal (Fewa Lake),5.0
193.0,2.0,Sarangkot,5.0
193.0,3.0,Swayambhunath Temple,4.0
193.0,4.0,Poon Hill,5.0
193.0,5.0,Peace Temple,4.0
193.0,6.0,Pashupatinath Temple,4.0
193.0,7.0,Durbar (Central) Square,4.0
193.0,8.0,Chandragiri Hills,5.0
193.0,9.0,Mount Everest,5.0
193.0,10.0,Begnas Lake,4.0
193.0,37.0,Asan,4.0
193.0,52.0,The Crematoria,3.0
193.0,66.0,Rupa Lake,4.0
193.0,70.0,Rudra Varna Mahavihar,3.0
193.0,116.0,Ramgram Stupa,3.0
193.0,132.0,Bageshwori Temple,3.0
193.0,134.0,Sauraha Tharu Culture House,3.0
193.0,136.0,Red Cliffs,3.0
193.0,145.0,Kala Bairav,3.0
193.0,158.0,Taleju Bell,3.0
193.0,179.0,Nagi Gompa,3.0
193.0,190.0,Banepa Chnadeshwori Temple,3.0
193.0,194.0,Chhango Adventure Canyoning In Nepal,3.0
193.0,214.0,Shiva Parvati Temple,3.0
193.0,215.0,Thubchen Gompa,3.0
193.0,248.0,Vaisha Dev (Toothache Tree),3.0
193.0,253.0,Destination Agro Farm Pvt Ltd,3.0
193.0,280.0,Nepal Art Council Gallery,3.0
193.0,283.0,Siddha Pokhari,4.0
194.0,1.0,Phewa Tal (Fewa Lake),5.0
194.0,2.0,Sarangkot,5.0
194.0,3.0,Swayambhunath Temple,4.0
194.0,4.0,Poon Hill,5.0
194.0,5.0,Peace Temple,4.0
194.0,6.0,Pashupatinath Temple,4.0
194.0,7.0,Durbar (Central) Square,4.0
194.0,8.0,Chandragiri Hills,5.0
194.0,9.0,Mount Everest,5.0
194.0,10.0,Begnas Lake,4.0
194.0,25.0,Chitwan National Park,5.0
194.0,33.0,Annapurna Base Camp Trek,5.0
194.0,45.0,Krisnhna Mandir Temple (Chayasim Deval),4.0
194.0,71.0,Khumbeshwar Temple,4.0
194.0,82.0,Mangal Bazar,3.0
194.0,83.0,Phulchoki,4.0
194.0,105.0,Chitwan Tharu Village,4.0
194.0,134.0,Sauraha Tharu Culture House,3.0
194.0,138.0,Gosainkunda,5.0
194.0,143.0,Baha Bahi,4.0
194.0,200.0,Kaiser Library,3.0
194.0,223.0,Dhaulagiri of Nepal,4.0
194.0,252.0,Kathmandu Fun Park,4.0
194.0,266.0,Namkha Khyung Dzong Rigdin Choling Monastery,3.0
194.0,267.0,Panch Pokhari,5.0
194.0,289.0,Sundarijal Water Falls,4.0
195.0,1.0,Phewa Tal (Fewa Lake),4.0
195.0,2.0,Sarangkot,4.0
195.0,3.0,Swayambhunath Temple,4.0
195.0,4.0,Poon Hill,4.0
195.0,5.0,Peace Temple,4.0
195.0,6.0,Pashupatinath Temple,4.0
195.0,7.0,Durbar (Central) Square,4.0
195.0,8.0,Chandragiri Hills,4.0
195.0,9.0,Mount Everest,4.0
195.0,10.0,Begnas Lake,4.0
195.0,36.0,Kala Patthar,4.0
195.0,64.0,Thani Mai Temple,3.0
195.0,104.0,Kyanjin Gompa,3.0
195.0,116.0,Ramgram Stupa,3.0
195.0,136.0,Red Cliffs,3.0
195.0,186.0,Aarya Ghat,2.0
195.0,188.0,Tengboche Gompa,2.0
195.0,192.0,Boudha Farmers Market at Utpala Cafe,3.0
195.0,203.0,Manjushree Park,4.0
195.0,227.0,Ram Mandir,4.0
195.0,228.0,Annapurna Temple,3.0
195.0,256.0,himalayan arts gallery pltd,3.0
196.0,1.0,Phewa Tal (Fewa Lake),5.0
196.0,2.0,Sarangkot,5.0
196.0,3.0,Swayambhunath Temple,4.0
196.0,4.0,Poon Hill,5.0
196.0,5.0,Peace Temple,4.0
196.0,6.0,Pashupatinath Temple,4.0
196.0,7.0,Durbar (Central) Square,5.0
196.0,8.0,Chandragiri Hills,5.0
196.0,9.0,Mount Everest,5.0
196.0,10.0,Begnas Lake,5.0
196.0,11.0,Golden Temple (Hiranya Varna Mahavihar),5.0
196.0,13.0,International Mountain Museum,4.0
196.0,16.0,Kopan Monastery,3.0
196.0,60.0,Pathibhara Devi Temple,3.0
196.0,106.0,Ilam Tea Garden,4.0
196.0,122.0,Dhumba Lake,3.0
196.0,148.0,Kanchenjunga,4.0
196.0,166.0,55 Window Palace,3.0
196.0,193.0,Shukla Phanta National Park,4.0
196.0,224.0,Ram Sita Vivah Mandap,3.0
196.0,258.0,Jyapu Museum,3.0
196.0,259.0,Rani Pokhari (Queen's Pond),3.0
196.0,270.0,Mount Manaslu,4.0
196.0,287.0,Fikkal Bazar,3.0
197.0,1.0,Phewa Tal (Fewa Lake),5.0
197.0,2.0,Sarangkot,5.0
197.0,3.0,Swayambhunath Temple,5.0
197.0,4.0,Poon Hill,5.0
197.0,5.0,Peace Temple,5.0
197.0,6.0,Pashupatinath Temple,5.0
197.0,7.0,Durbar (Central) Square,5.0
197.0,8.0,Chandragiri Hills,5.0
197.0,9.0,Mount Everest,5.0
197.0,10.0,Begnas Lake,5.0
197.0,14.0,Bhaktapur Durbar Square,5.0
197.0,37.0,Asan,4.0
197.0,46.0,Jangchub Choeling Tibetan Monastery,3.0
197.0,49.0,Hanuman Dhoka,3.0
197.0,59.0,Thrangu Tashi Monastery,3.0
197.0,62.0,Janaki Temple,4.0
197.0,68.0,Kali Gandaki River,3.0
197.0,76.0,Basantapur Tower,3.0
197.0,135.0,Mount Climber Trekking Garment Pvt Ltd,3.0
197.0,187.0,Eternal Peace Flame,3.0
197.0,227.0,Ram Mandir,4.0
197.0,238.0,Bhinchhebahal,3.0
197.0,241.0,Kudan Stupa,3.0
197.0,250.0,Gallery Mcube,3.0
197.0,265.0,Khadga Devi temple,2.0
197.0,266.0,Namkha Khyung Dzong Rigdin Choling Monastery,2.0
198.0,1.0,Phewa Tal (Fewa Lake),4.0
198.0,2.0,Sarangkot,4.0
198.0,3.0,Swayambhunath Temple,3.0
198.0,4.0,Poon Hill,4.0
198.0,5.0,Peace Temple,4.0
198.0,6.0,Pashupatinath Temple,3.0
198.0,7.0,Durbar (Central) Square,2.0
198.0,8.0,Chandragiri Hills,4.0
198.0,9.0,Mount Everest,4.0
198.0,10.0,Begnas Lake,4.0
198.0,13.0,International Mountain Museum,2.0
198.0,16.0,Kopan Monastery,2.0
198.0,25.0,Chitwan National Park,4.0
198.0,31.0,Barahi temple,3.0
198.0,50.0,Mahendra Cave,4.0
198.0,69.0,Matepani Gumba,4.0
198.0,143.0,Baha Bahi,2.0
198.0,176.0,Cathedral of the Assumption of the Blessed Virgin Mary,1.0
198.0,193.0,Shukla Phanta National Park,1.0
198.0,195.0,Jumla,3.0
198.0,199.0,Jagan Narayan Temple,4.0
198.0,200.0,Kaiser Library,2.0
198.0,213.0,Tribhuvan Park,3.0
198.0,263.0,Kashthamandap,2.0
198.0,282.0,Kalinchowk Bhagwati Shrine,2.0
198.0,285.0,Pujari Math,3.0
198.0,297.0,Mrigasthali Deer Park,2.0
199.0,1.0,Phewa Tal (Fewa Lake),5.0
199.0,2.0,Sarangkot,5.0
199.0,3.0,Swayambhunath Temple,5.0
199.0,4.0,Poon Hill,5.0
199.0,5.0,Peace Temple,5.0
199.0,6.0,Pashupatinath Temple,5.0
199.0,7.0,Durbar (Central) Square,5.0
199.0,8.0,Chandragiri Hills,4.0
199.0,9.0,Mount Everest,5.0
199.0,10.0,Begnas Lake,5.0
199.0,56.0,Tiger Residency Resort,4.0
199.0,110.0,Kriayt Social Business,
199.0,144.0,Patan Gate,4.0
199.0,158.0,Taleju Bell,4.0
199.0,179.0,Nagi Gompa,
199.0,251.0,Music Museum of Nepal,4.0
199.0,258.0,Jyapu Museum,5.0
199.0,276.0,Divine Yoga Studio,
200.0,1.0,Phewa Tal (Fewa Lake),5.0
200.0,2.0,Sarangkot,5.0
200.0,3.0,Swayambhunath Temple,2.0
200.0,4.0,Poon Hill,3.0
200.0,5.0,Peace Temple,3.0
200.0,6.0,Pashupatinath Temple,2.0
200.0,7.0,Durbar (Central) Square,
200.0,8.0,Chandragiri Hills,3.0
200.0,9.0,Mount Everest,3.0
200.0,10.0,Begnas Lake,4.0
200.0,47.0,Nagarkot Nature Trail,4.0
200.0,94.0,Budhanilakantha Temple,2.0
200.0,95.0,Pullahari Monastery,
200.0,97.0,Khumbu Glacier,
200.0,101.0,Muktinath Temple,3.0
200.0,143.0,Baha Bahi,
200.0,147.0,Vajrayogini Temple,
200.0,158.0,Taleju Bell,
200.0,186.0,Aarya Ghat,1.0
200.0,190.0,Banepa Chnadeshwori Temple,2.0
200.0,246.0,Kakre Bihar Temple,2.0
200.0,247.0,Shashwat Dham,3.0
200.0,277.0,Manimandap Pati,
200.0,278.0,Martyr Memorial Park,
200.0,279.0,Millionaire's Club and Casino,
201.0,1.0,Phewa Tal (Fewa Lake),2.0
201.0,2.0,Sarangkot,3.0
201.0,3.0,Swayambhunath Temple,4.0
201.0,4.0,Poon Hill,2.0
201.0,5.0,Peace Temple,1.0
201.0,6.0,Pashupatinath Temple,5.0
201.0,7.0,Durbar (Central) Square,2.0
201.0,8.0,Chandragiri Hills,3.0
201.0,9.0,Mount Everest,5.0
201.0,10.0,Begnas Lake,2.0
201.0,19.0,Gokyo Lakes,2.0
201.0,31.0,Barahi temple,
201.0,50.0,Mahendra Cave,1.0
201.0,110.0,Kriayt Social Business,2.0
201.0,122.0,Dhumba Lake,2.0
201.0,128.0,Akash Bhairav Temple,4.0
201.0,145.0,Kala Bairav,4.0
201.0,177.0,Image Ark,
201.0,187.0,Eternal Peace Flame,
201.0,196.0,Kwa Bahal,
201.0,213.0,Tribhuvan Park,3.0
201.0,218.0,Manakamana Mandir,4.0
201.0,273.0,Chhairo Gompa,4.0
201.0,281.0,Gaddhi Baithak,4.0
202.0,1.0,Phewa Tal (Fewa Lake),5.0
202.0,2.0,Sarangkot,5.0
202.0,3.0,Swayambhunath Temple,3.0
202.0,4.0,Poon Hill,3.0
202.0,5.0,Peace Temple,3.0
202.0,6.0,Pashupatinath Temple,4.0
202.0,7.0,Durbar (Central) Square,5.0
202.0,8.0,Chandragiri Hills,5.0
202.0,9.0,Mount Everest,5.0
202.0,10.0,Begnas Lake,4.0
202.0,79.0,yogconnection,1.0
202.0,106.0,Ilam Tea Garden,3.0
202.0,116.0,Ramgram Stupa,
202.0,123.0,Nagarkot Buddha Peace Park Hiking Trail,4.0
202.0,144.0,Patan Gate,1.0
202.0,166.0,55 Window Palace,2.0
202.0,173.0,Dattatreya Temple,3.0
202.0,175.0,Shiv Jatta,
202.0,176.0,Cathedral of the Assumption of the Blessed Virgin Mary,
202.0,213.0,Tribhuvan Park,3.0
202.0,216.0,Bulbule Lake,4.0
202.0,224.0,Ram Sita Vivah Mandap,5.0
202.0,237.0,Nara Devi Temple,5.0
202.0,243.0,Gokarneshwor Mahadev Temple,
202.0,254.0,Bhimsen Tower,3.0
202.0,256.0,himalayan arts gallery pltd,4.0
202.0,268.0,Root Art Gallery,
202.0,289.0,Sundarijal Water Falls,5.0
203.0,1.0,Phewa Tal (Fewa Lake),1.0
203.0,2.0,Sarangkot,2.0
203.0,3.0,Swayambhunath Temple,3.0
203.0,4.0,Poon Hill,4.0
203.0,5.0,Peace Temple,4.0
203.0,6.0,Pashupatinath Temple,3.0
203.0,7.0,Durbar (Central) Square,2.0
203.0,8.0,Chandragiri Hills,1.0
203.0,9.0,Mount Everest,5.0
203.0,10.0,Begnas Lake,2.0
203.0,33.0,Annapurna Base Camp Trek,3.0
203.0,53.0,Seti River Gourge,4.0
203.0,56.0,Tiger Residency Resort,5.0
203.0,99.0,Shree Gaden Dhargay Ling Monastery,2.0
203.0,184.0,Taumadhi Square,1.0
203.0,185.0,Freak Street (Jhhonchen Tole),3.0
203.0,190.0,Banepa Chnadeshwori Temple,2.0
203.0,197.0,Kalika Bhagwati Temple,3.0
203.0,207.0,Shey Phoksundo National Park,1.0
203.0,208.0,Maula Kalika,3.0
203.0,236.0,Thahiti Chowk,4.0
203.0,261.0,Cambodia Lumbini Buddhist Temple,2.0
203.0,266.0,Namkha Khyung Dzong Rigdin Choling Monastery,2.0
204.0,1.0,Phewa Tal (Fewa Lake),4.0
204.0,2.0,Sarangkot,4.0
204.0,3.0,Swayambhunath Temple,4.0
204.0,4.0,Poon Hill,4.0
204.0,5.0,Peace Temple,4.0
204.0,6.0,Pashupatinath Temple,4.0
204.0,7.0,Durbar (Central) Square,2.0
204.0,8.0,Chandragiri Hills,3.0
204.0,9.0,Mount Everest,5.0
204.0,10.0,Begnas Lake,3.0
204.0,11.0,Golden Temple (Hiranya Varna Mahavihar),2.0
204.0,16.0,Kopan Monastery,2.0
204.0,97.0,Khumbu Glacier,3.0
204.0,116.0,Ramgram Stupa,2.0
204.0,140.0,Sankhu Village,1.0
204.0,172.0,Degu Taleju Temple,2.0
204.0,173.0,Dattatreya Temple,3.0
204.0,184.0,Taumadhi Square,3.0
204.0,196.0,Kwa Bahal,3.0
204.0,208.0,Maula Kalika,3.0
204.0,218.0,Manakamana Mandir,4.0
204.0,251.0,Music Museum of Nepal,2.0
204.0,272.0,"The Tribhuvan, Mahendra, and Birendra Museums",2.0
204.0,276.0,Divine Yoga Studio,2.0
205.0,1.0,Phewa Tal (Fewa Lake),3.0
205.0,2.0,Sarangkot,3.0
205.0,3.0,Swayambhunath Temple,4.0
205.0,4.0,Poon Hill,4.0
205.0,5.0,Peace Temple,5.0
205.0,6.0,Pashupatinath Temple,4.0
205.0,7.0,Durbar (Central) Square,3.0
205.0,8.0,Chandragiri Hills,3.0
205.0,9.0,Mount Everest,3.0
205.0,10.0,Begnas Lake,2.0
205.0,19.0,Gokyo Lakes,2.0
205.0,28.0,Devi's Fall,2.0
205.0,92.0,Kala Pattar,3.0
205.0,107.0,World Peace Pagoda,2.0
205.0,112.0,Dipang Lake,3.0
205.0,117.0,Basundhara Park,2.0
205.0,122.0,Dhumba Lake,1.0
205.0,128.0,Akash Bhairav Temple,1.0
205.0,138.0,Gosainkunda,5.0
205.0,143.0,Baha Bahi,3.0
205.0,175.0,Shiv Jatta,2.0
205.0,179.0,Nagi Gompa,3.0
205.0,209.0,Ghadiarwa Pokhari,3.0
205.0,213.0,Tribhuvan Park,3.0
205.0,224.0,Ram Sita Vivah Mandap,4.0
205.0,231.0,Dae Sung Shakya (Korean Temple),2.0
205.0,245.0,Makhan Tole,2.0
205.0,250.0,Gallery Mcube,2.0
205.0,292.0,Ghanta Ghar Clock Tower,2.0
205.0,295.0,Mother Temple of the Graduated Path to Enlightenment,2.0
206.0,1.0,Phewa Tal (Fewa Lake),3.0
206.0,2.0,Sarangkot,3.0
206.0,3.0,Swayambhunath Temple,3.0
206.0,4.0,Poon Hill,3.0
206.0,5.0,Peace Temple,3.0
206.0,6.0,Pashupatinath Temple,3.0
206.0,7.0,Durbar (Central) Square,3.0
206.0,8.0,Chandragiri Hills,2.0
206.0,9.0,Mount Everest,4.0
206.0,10.0,Begnas Lake,4.0
206.0,37.0,Asan,2.0
206.0,40.0,Shivapuri Nagarjun National Park,3.0
206.0,49.0,Hanuman Dhoka,2.0
206.0,54.0,Seti Gandaki (Seti River),2.0
206.0,57.0,Sherpa Museum,1.0
206.0,59.0,Thrangu Tashi Monastery,1.0
206.0,81.0,Adam Tribe Organic Farm,1.0
206.0,83.0,Phulchoki,3.0
206.0,89.0,Klod Fashion Exquisite,
206.0,90.0,Manakamana Temple,2.0
206.0,99.0,Shree Gaden Dhargay Ling Monastery,
206.0,111.0,Jaganath (Krishna) Temple,
206.0,182.0,Halesi Mahadev Temple,2.0
206.0,196.0,Kwa Bahal,1.0
206.0,221.0,Khaptad National Park,2.0
206.0,254.0,Bhimsen Tower,2.0
206.0,263.0,Kashthamandap,3.0
206.0,274.0,Hidden Valley (Khumjung Green Valley),3.0
206.0,283.0,Siddha Pokhari,2.0
206.0,288.0,Bhairavnath Temple,2.0
206.0,289.0,Sundarijal Water Falls,3.0
207.0,1.0,Phewa Tal (Fewa Lake),4.0
207.0,2.0,Sarangkot,4.0
207.0,3.0,Swayambhunath Temple,3.0
207.0,4.0,Poon Hill,3.0
207.0,5.0,Peace Temple,2.0
207.0,6.0,Pashupatinath Temple,2.0
207.0,7.0,Durbar (Central) Square,1.0
207.0,8.0,Chandragiri Hills,2.0
207.0,9.0,Mount Everest,3.0
207.0,10.0,Begnas Lake,3.0
207.0,85.0,Makwanpur Gadhi,1.0
207.0,98.0,Kulekhani Dam,3.0
207.0,99.0,Shree Gaden Dhargay Ling Monastery,3.0
207.0,138.0,Gosainkunda,3.0
207.0,147.0,Vajrayogini Temple,1.0
207.0,172.0,Degu Taleju Temple,2.0
207.0,191.0,Taragaon Museum,2.0
207.0,205.0,Manakamana Mandir Temple,3.0
207.0,208.0,Maula Kalika,3.0
207.0,223.0,Dhaulagiri of Nepal,4.0
207.0,237.0,Nara Devi Temple,4.0
207.0,275.0,Kashmiri Mosque,4.0
208.0,1.0,Phewa Tal (Fewa Lake),3.0
208.0,2.0,Sarangkot,3.0
208.0,3.0,Swayambhunath Temple,3.0
208.0,4.0,Poon Hill,4.0
208.0,5.0,Peace Temple,4.0
208.0,6.0,Pashupatinath Temple,4.0
208.0,7.0,Durbar (Central) Square,3.0
208.0,8.0,Chandragiri Hills,3.0
208.0,9.0,Mount Everest,4.0
208.0,10.0,Begnas Lake,4.0
208.0,18.0,Nagarkot Panoramic Hiking Trail,3.0
208.0,30.0,Muktinath Temple,3.0
208.0,52.0,The Crematoria,
208.0,59.0,Thrangu Tashi Monastery,
208.0,74.0,"Pandeli Park, Sarangkot",4.0
208.0,83.0,Phulchoki,3.0
208.0,114.0,Indra Chowk,1.0
208.0,117.0,Basundhara Park,2.0
208.0,125.0,Taleju Mandir Temple,3.0
208.0,132.0,Bageshwori Temple,3.0
208.0,143.0,Baha Bahi,
208.0,151.0,Astrek Climbing Wall,4.0
208.0,221.0,Khaptad National Park,4.0
208.0,241.0,Kudan Stupa,3.0
208.0,244.0,Rolwaling Valley,3.0
208.0,252.0,Kathmandu Fun Park,3.0
208.0,276.0,Divine Yoga Studio,2.0
208.0,281.0,Gaddhi Baithak,3.0
208.0,284.0,Casino Rad,
209.0,1.0,Phewa Tal (Fewa Lake),4.0
209.0,2.0,Sarangkot,4.0
209.0,3.0,Swayambhunath Temple,2.0
209.0,4.0,Poon Hill,3.0
209.0,5.0,Peace Temple,2.0
209.0,6.0,Pashupatinath Temple,3.0
209.0,7.0,Durbar (Central) Square,4.0
209.0,8.0,Chandragiri Hills,3.0
209.0,9.0,Mount Everest,2.0
209.0,10.0,Begnas Lake,1.0
209.0,15.0,Narayani River,2.0
209.0,43.0,Dakshinkali Temple,3.0
209.0,62.0,Janaki Temple,4.0
209.0,63.0,Kumari Chowk,4.0
209.0,90.0,Manakamana Temple,3.0
209.0,92.0,Kala Pattar,2.0
209.0,93.0,BIG Splash,3.0
209.0,101.0,Muktinath Temple,3.0
209.0,112.0,Dipang Lake,4.0
209.0,125.0,Taleju Mandir Temple,5.0
209.0,140.0,Sankhu Village,4.0
209.0,145.0,Kala Bairav,4.0
209.0,150.0,Phoksundo Lake,5.0
209.0,190.0,Banepa Chnadeshwori Temple,3.0
209.0,203.0,Manjushree Park,3.0
209.0,207.0,Shey Phoksundo National Park,5.0
209.0,233.0,Vijayapur Hill,4.0
209.0,247.0,Shashwat Dham,3.0
209.0,254.0,Bhimsen Tower,2.0
209.0,275.0,Kashmiri Mosque,1.0
210.0,1.0,Phewa Tal (Fewa Lake),5.0
210.0,2.0,Sarangkot,3.0
210.0,3.0,Swayambhunath Temple,2.0
210.0,4.0,Poon Hill,4.0
210.0,5.0,Peace Temple,2.0
210.0,6.0,Pashupatinath Temple,3.0
210.0,7.0,Durbar (Central) Square,
210.0,8.0,Chandragiri Hills,3.0
210.0,9.0,Mount Everest,5.0
210.0,10.0,Begnas Lake,3.0
210.0,12.0,Patan Museum,3.0
210.0,32.0,Maya Devi Temple,4.0
210.0,41.0,Mahaboudha Temple,3.0
210.0,45.0,Krisnhna Mandir Temple (Chayasim Deval),3.0
210.0,113.0,Kafuche Lake,
210.0,119.0,Nyatapola Temple,2.0
210.0,126.0,Daman,2.0
210.0,130.0,MidTown Galleria,3.0
210.0,147.0,Vajrayogini Temple,1.0
210.0,149.0,Dolakha Bhimsen Mandir,2.0
210.0,153.0,Templo de Changu Narayan,3.0
210.0,160.0,Lumbini Monastic Site,3.0
210.0,182.0,Halesi Mahadev Temple,4.0
210.0,207.0,Shey Phoksundo National Park,5.0
210.0,216.0,Bulbule Lake,4.0
210.0,223.0,Dhaulagiri of Nepal,5.0
210.0,250.0,Gallery Mcube,0.0
210.0,254.0,Bhimsen Tower,3.0
210.0,263.0,Kashthamandap,3.0
210.0,269.0,Minnath temple,4.0
210.0,296.0,Rupse Falls,2.0
210.0,297.0,Mrigasthali Deer Park,1.0
211.0,1.0,Phewa Tal (Fewa Lake),2.0
211.0,2.0,Sarangkot,2.0
211.0,3.0,Swayambhunath Temple,3.0
211.0,4.0,Poon Hill,3.0
211.0,5.0,Peace Temple,4.0
211.0,6.0,Pashupatinath Temple,4.0
211.0,7.0,Durbar (Central) Square,2.0
211.0,8.0,Chandragiri Hills,2.0
211.0,9.0,Mount Everest,3.0
211.0,10.0,Begnas Lake,3.0
211.0,19.0,Gokyo Lakes,4.0
211.0,35.0,Bindhya Basini Temple,4.0
211.0,57.0,Sherpa Museum,4.0
211.0,88.0,Mt Ama Dablam,5.0
211.0,100.0,National Botanical Gardens,3.0
211.0,111.0,Jaganath (Krishna) Temple,1.0
211.0,120.0,Whoopee Land Amusement and Water Park,2.0
211.0,190.0,Banepa Chnadeshwori Temple,3.0
211.0,195.0,Jumla,4.0
211.0,261.0,Cambodia Lumbini Buddhist Temple,4.0
211.0,272.0,"The Tribhuvan, Mahendra, and Birendra Museums",3.0
212.0,1.0,Phewa Tal (Fewa Lake),2.0
212.0,2.0,Sarangkot,2.0
212.0,3.0,Swayambhunath Temple,3.0
212.0,4.0,Poon Hill,3.0
212.0,5.0,Peace Temple,4.0
212.0,6.0,Pashupatinath Temple,4.0
212.0,7.0,Durbar (Central) Square,1.0
212.0,8.0,Chandragiri Hills,1.0
212.0,9.0,Mount Everest,2.0
212.0,10.0,Begnas Lake,2.0
212.0,49.0,Hanuman Dhoka,3.0
212.0,139.0,Bagh Bhairab Temple,3.0
212.0,143.0,Baha Bahi,4.0
212.0,145.0,Kala Bairav,4.0
212.0,146.0,Vishwanath Mandir Temple,2.0
212.0,148.0,Kanchenjunga,2.0
212.0,186.0,Aarya Ghat,2.0
212.0,242.0,Narasingha Mandir Temple,3.0
212.0,252.0,Kathmandu Fun Park,3.0
212.0,279.0,Millionaire's Club and Casino,4.0
